law,id_palette,cr1,cg1,cb1,cr2,cg2,cb2,cr3,cg3,cb3,cr4,cg4,cb4,cr5,cg5,cb5
1,130,1.000000,0.987366,0.966262,1.000000,0.811259,0.495970,1.000000,0.774847,0.398732,1.000000,0.877442,0.672711,1.000000,0.894038,0.717030
1,131,1.000000,0.893304,0.982378,1.000000,0.629744,0.938849,1.000000,0.523275,0.921265,1.000000,0.280715,0.881204,1.000000,0.390825,0.899390
1,132,0.399001,1.000000,0.149509,0.319685,1.000000,0.037266,0.895806,1.000000,0.852553,0.545765,1.000000,0.357199,0.445018,1.000000,0.214628
1,133,0.378478,1.000000,0.593220,0.401834,1.000000,0.608506,0.846454,1.000000,0.899505,0.516725,1.000000,0.683701,0.751651,1.000000,0.837458
1,134,0.794649,0.858304,1.000000,0.882226,0.918734,1.000000,0.471497,0.635324,1.000000,0.489964,0.648066,1.000000,0.955050,0.968983,1.000000
1,135,1.000000,0.985301,0.970466,1.000000,0.685587,0.368255,1.000000,0.738746,0.475065,1.000000,0.802028,0.602217,1.000000,0.559513,0.114934
1,136,0.810777,1.000000,0.664164,0.038095,0.050000,0.028872,0.462880,0.683333,0.292070,0.349179,0.366667,0.335629,0.659101,1.000000,0.394967
1,137,1.000000,0.168380,0.100587,0.525000,0.500428,0.498425,0.287500,0.080402,0.063520,0.762500,0.388741,0.358273,0.050000,0.045153,0.044758
1,138,0.634526,0.567611,0.639461,0.258049,0.210998,0.261520,0.196140,0.169842,0.198080,0.943493,0.177364,1.000000,0.130045,0.093164,0.132766
1,139,0.504667,0.076653,0.639461,0.235297,0.152033,0.261520,0.118151,0.071743,0.132766,0.719793,0.653865,0.740555,0.183720,0.138122,0.198080
1,140,0.539044,0.440608,0.740555,0.389673,0.091534,1.000000,0.065690,0.032924,0.132766,0.557274,0.496198,0.682305,0.120876,0.083163,0.198080
1,141,0.477731,1.000000,0.245268,0.669677,1.000000,0.522649,0.729825,1.000000,0.609570,0.896463,1.000000,0.850379,0.794884,1.000000,0.703587
1,142,0.951939,1.000000,0.531349,0.967607,1.000000,0.684133,0.910092,1.000000,0.123294,0.940156,1.000000,0.416452,0.915097,1.000000,0.172098
1,143,0.047520,0.050000,0.032711,0.906457,1.000000,0.347925,0.334282,0.366667,0.140918,0.633310,0.683333,0.334625,0.879530,1.000000,0.160219
1,144,1.000000,0.116543,0.991462,1.000000,0.458992,0.994771,1.000000,0.319061,0.993419,1.000000,0.609029,0.996222,1.000000,0.078916,0.991098
1,145,0.938476,0.945447,1.000000,0.963626,0.967747,1.000000,0.501400,0.557893,1.000000,0.170349,0.264351,1.000000,0.366127,0.437946,1.000000
1,146,0.892476,1.000000,0.851359,0.722468,1.000000,0.616343,0.498863,1.000000,0.307232,0.657354,1.000000,0.526329,0.572222,1.000000,0.408643
1,147,0.716632,0.584276,1.000000,0.615321,0.435643,1.000000,0.974793,0.963019,1.000000,0.726703,0.599051,1.000000,0.984980,0.977964,1.000000
1,148,0.366667,0.291312,0.317137,0.050000,0.032020,0.038182,1.000000,0.906050,0.938248,1.000000,0.111813,0.416205,0.683333,0.253308,0.400683
1,149,0.153120,0.869713,1.000000,0.866820,0.979511,1.000000,0.010320,0.847744,1.000000,0.604900,0.939216,1.000000,0.723832,0.957513,1.000000
1,150,0.908159,1.000000,0.674100,0.861369,1.000000,0.508067,0.759898,1.000000,0.147997,0.867541,1.000000,0.529967,0.967592,1.000000,0.885000
1,151,0.160540,0.258774,0.232214,0.399505,0.751786,0.656538,0.314321,0.769429,0.646378,0.710054,0.879552,0.833724,0.086455,0.447011,0.349525
1,152,0.274990,0.345090,0.366667,0.340733,0.602701,0.683333,0.481555,0.877981,1.000000,0.273902,0.829109,1.000000,0.028406,0.044918,0.050000
1,153,0.474940,0.805557,1.000000,0.633192,0.864161,1.000000,0.350354,0.759419,1.000000,0.821546,0.933914,1.000000,0.459369,0.799790,1.000000
1,154,0.316048,1.000000,0.943838,0.498542,1.000000,0.958824,0.674952,1.000000,0.973309,0.904359,1.000000,0.992147,0.799928,1.000000,0.983571
1,155,1.000000,0.895979,0.485005,1.000000,0.984438,0.922952,1.000000,0.911930,0.563977,1.000000,0.882712,0.419320,1.000000,0.943591,0.720727
1,156,0.746213,0.256814,1.000000,0.868478,0.614851,1.000000,0.970982,0.915023,1.000000,0.806542,0.433480,1.000000,0.994064,0.982618,1.000000
1,157,0.203564,0.306698,0.322378,0.576433,0.786320,0.818231,0.050422,0.180202,0.199933,0.159315,0.293190,0.313543,0.739205,0.782349,0.788908
1,158,0.261099,1.000000,0.506349,0.555005,1.000000,0.702704,0.454322,1.000000,0.635439,0.765714,1.000000,0.843476,0.630355,1.000000,0.753044
1,159,1.000000,0.730400,0.705510,1.000000,0.778330,0.757864,1.000000,0.538050,0.495401,1.000000,0.673883,0.643775,1.000000,0.445075,0.393843
1,160,0.895595,1.000000,0.462208,0.913256,1.000000,0.553180,0.923715,1.000000,0.607053,0.961510,1.000000,0.801738,0.933881,1.000000,0.659420
1,161,0.215943,0.413677,0.525000,0.208409,0.259011,0.287500,0.208597,0.714935,1.000000,0.432490,0.643629,0.762500,0.034378,0.044373,0.050000
1,162,0.620947,0.786538,1.000000,0.923549,0.956947,1.000000,0.700304,0.831227,1.000000,0.460950,0.696436,1.000000,0.573782,0.759977,1.000000
1,163,0.487675,1.000000,0.154291,0.862647,1.000000,0.773268,0.947076,1.000000,0.912637,0.656149,1.000000,0.432396,0.539119,1.000000,0.239211
1,164,0.908676,1.000000,0.950348,0.122679,1.000000,0.523011,0.330432,1.000000,0.635964,0.200126,1.000000,0.565118,0.846889,1.000000,0.916755
1,165,0.031530,0.184500,0.069210,0.346612,0.727815,0.440512,0.206914,0.273344,0.223277,0.002371,0.102990,0.027156,0.105810,0.180290,0.124156
1,166,0.861399,1.000000,0.651674,0.948778,1.000000,0.871270,0.852334,1.000000,0.628891,0.819221,1.000000,0.545674,0.784772,1.000000,0.459098
1,167,0.660770,1.000000,0.609089,0.684466,1.000000,0.636395,0.912856,1.000000,0.899580,0.724766,1.000000,0.682834,0.510716,1.000000,0.436175
1,168,0.889154,0.870694,1.000000,0.590700,0.522537,1.000000,0.508091,0.426170,1.000000,0.831309,0.803216,1.000000,0.651782,0.593791,1.000000
1,169,0.523156,0.251748,1.000000,0.896788,0.838042,1.000000,0.819730,0.717125,1.000000,0.446840,0.131995,1.000000,0.688820,0.511703,1.000000
1,170,0.690016,1.000000,0.471684,0.469153,1.000000,0.095260,0.904933,1.000000,0.837974,0.890160,1.000000,0.812796,0.640042,1.000000,0.386511
1,171,0.498796,1.000000,0.748293,0.041897,0.050000,0.045931,0.257541,0.287500,0.272454,0.494991,0.762500,0.628156,0.502098,0.525000,0.513498
1,172,0.078174,0.082216,0.033514,0.252893,0.261740,0.155149,0.397826,0.408967,0.274734,0.939827,1.000000,0.274987,0.573662,0.585592,0.441839
1,173,0.264850,0.230483,0.525000,0.028733,0.025924,0.050000,0.447528,0.374543,1.000000,0.182740,0.168901,0.287500,0.651637,0.636991,0.762500
1,174,1.000000,0.961614,0.538972,0.050000,0.049698,0.046373,0.366667,0.353020,0.202767,0.683333,0.669250,0.514192,1.000000,0.956998,0.483538
1,175,0.528375,0.350869,0.806318,0.508016,0.493162,0.531276,0.057854,0.042294,0.082216,0.243707,0.138555,0.408356,0.585720,0.321143,1.000000
1,176,0.806318,0.419615,0.496378,0.531276,0.434755,0.453915,1.000000,0.463201,0.569759,0.408356,0.402922,0.404001,0.294968,0.157347,0.184666
1,177,0.779154,0.264109,1.000000,0.774419,0.248332,1.000000,0.910456,0.701627,1.000000,0.849102,0.497188,1.000000,0.822370,0.408112,1.000000
1,178,1.000000,0.970144,0.030517,1.000000,0.998638,0.955775,1.000000,0.973151,0.128150,1.000000,0.984888,0.509279,1.000000,0.988845,0.637782
1,179,0.602879,0.574223,0.593602,0.565023,0.381206,0.505511,0.294968,0.158958,0.250934,0.408356,0.199737,0.340814,0.899909,0.539127,0.783104
1,180,0.839283,1.000000,0.779171,0.553150,1.000000,0.386018,0.496465,1.000000,0.308130,0.885950,1.000000,0.843292,0.754066,1.000000,0.662081
1,181,0.392220,0.838291,1.000000,0.186808,0.783638,1.000000,0.910500,0.976187,1.000000,0.712259,0.923442,1.000000,0.638577,0.903838,1.000000
1,182,0.427196,0.852263,1.000000,0.629703,0.904493,1.000000,0.690270,0.920115,1.000000,0.519105,0.875968,1.000000,0.350730,0.832541,1.000000
1,183,0.322632,0.599288,0.379069,0.295287,0.602879,0.358035,0.070500,0.115314,0.079642,0.355674,0.516448,0.388472,0.120513,0.122000,0.120816
1,184,1.000000,0.921263,0.362580,1.000000,0.990338,0.921781,1.000000,0.891353,0.120446,1.000000,0.958694,0.665606,1.000000,0.980773,0.844349
1,185,0.050000,0.039786,0.033312,1.000000,0.410554,0.036919,0.683333,0.577360,0.510187,1.000000,0.682172,0.480710,0.366667,0.201557,0.096898
1,186,0.458835,0.005314,1.000000,0.517266,0.112712,1.000000,0.586243,0.239494,1.000000,0.689227,0.428785,1.000000,0.756708,0.552818,1.000000
1,187,0.898877,1.000000,0.906896,0.499094,1.000000,0.538815,0.545429,1.000000,0.581476,0.937756,1.000000,0.942691,0.612125,1.000000,0.642883
1,188,0.436958,0.350019,0.362256,0.102545,0.095965,0.096891,1.000000,0.257702,0.362186,0.823754,0.529222,0.570680,0.636058,0.222665,0.280853
1,189,0.667576,0.416075,1.000000,0.838446,0.716220,1.000000,0.809058,0.664597,1.000000,0.877814,0.785371,1.000000,0.592305,0.283855,1.000000
1,190,0.683333,0.377436,0.431282,0.050000,0.024788,0.029226,1.000000,0.416006,0.518805,0.366667,0.253847,0.273706,1.000000,0.365144,0.476896
1,191,0.638924,0.994866,0.737871,0.302651,0.823754,0.447511,0.183398,1.000000,0.410403,0.283742,0.974933,0.475884,0.516810,0.720925,0.573551
1,192,0.770202,0.949725,0.974933,0.491796,0.932926,0.994866,0.634996,0.710345,0.720925,0.364099,0.767159,0.823754,0.445661,0.476784,0.481154
1,193,1.000000,0.061600,0.590913,1.000000,0.804355,0.914710,1.000000,0.660929,0.852185,1.000000,0.909999,0.960765,1.000000,0.385479,0.732105
1,194,0.836483,1.000000,0.736146,0.568695,1.000000,0.304036,0.648189,1.000000,0.432310,0.602673,1.000000,0.358865,0.687737,1.000000,0.496125
1,195,0.565439,0.402218,0.393839,0.688829,0.610459,0.606435,1.000000,0.291602,0.255237,0.481154,0.179621,0.164142,0.959773,0.622216,0.604888
1,196,0.329100,0.532134,0.267190,0.282807,0.565439,0.196626,0.582547,0.688829,0.550139,0.444642,1.000000,0.275298,0.680436,0.959773,0.595259
1,197,0.685346,0.990848,1.000000,0.590463,0.988088,1.000000,0.755235,0.992881,1.000000,0.923493,0.997775,1.000000,0.466440,0.984481,1.000000
1,198,0.140546,0.683333,0.565488,0.006458,0.050000,0.040547,0.263632,0.366667,0.344297,0.551137,1.000000,0.902546,0.022713,1.000000,0.787819
1,199,0.382846,0.385927,0.347826,0.499195,0.532134,0.124870,0.935885,0.971949,0.526051,0.523310,0.565439,0.044557,0.816624,0.842107,0.527032
1,200,0.983961,1.000000,0.955757,0.796260,1.000000,0.437994,0.903861,1.000000,0.734806,0.966110,1.000000,0.906517,0.815447,1.000000,0.490921
1,201,0.335635,0.117648,0.385927,0.860621,0.378086,0.971949,0.659576,0.625832,0.667361,0.759619,0.402086,0.842107,0.631254,0.552840,0.649345
1,202,0.965635,1.000000,0.935480,0.726699,1.000000,0.486870,0.762829,1.000000,0.554707,0.950795,1.000000,0.907616,0.915517,1.000000,0.841381
1,203,0.426290,0.292607,0.683333,0.029210,0.018398,0.050000,0.550913,0.317354,1.000000,0.276046,0.228916,0.366667,0.696736,0.539016,1.000000
1,204,0.751716,0.784658,1.000000,0.372432,0.455698,1.000000,0.425352,0.501597,1.000000,0.597605,0.650995,1.000000,0.852094,0.871719,1.000000
1,205,0.407028,0.433259,0.205308,0.088873,0.091764,0.066644,0.854322,0.889216,0.585987,0.413831,0.436667,0.238216,0.937482,1.000000,0.456705
1,206,0.091764,0.090856,0.089009,0.889216,0.799480,0.616928,0.433259,0.359592,0.209728,0.655869,0.625377,0.563346,1.000000,0.684492,0.042641
1,207,0.324080,0.580353,0.762500,0.192158,0.386717,0.525000,0.276509,0.699417,1.000000,0.252062,0.272777,0.287500,0.027506,0.040655,0.050000
1,208,0.144316,0.384943,0.889216,0.812667,0.867529,0.982499,0.471537,0.531082,0.655869,0.081072,0.084525,0.091764,0.719957,0.756101,0.831848
1,209,0.844093,0.738505,1.000000,0.943374,0.905024,1.000000,0.623723,0.368887,1.000000,0.554557,0.252880,1.000000,0.932517,0.886814,1.000000
1,210,0.401977,1.000000,0.602263,0.800540,1.000000,0.867342,0.775013,1.000000,0.850364,0.437126,1.000000,0.625640,0.916446,1.000000,0.944429
1,211,0.789030,0.948593,1.000000,0.904705,0.976780,1.000000,0.472612,0.871493,1.000000,0.968314,0.992279,1.000000,0.575188,0.896487,1.000000
1,212,0.232405,0.982499,0.702082,0.149551,0.295615,0.241010,0.730677,0.960532,0.874602,0.265299,0.494427,0.408770,0.513009,0.983414,0.807557
1,213,1.000000,0.974675,0.484066,1.000000,0.979583,0.584058,1.000000,0.987303,0.741340,1.000000,0.977369,0.538949,1.000000,0.974103,0.472427
1,214,0.744803,0.739026,0.750891,0.222241,0.152616,0.295615,0.662223,0.379153,0.960532,0.454265,0.416154,0.494427,0.224430,0.179938,0.271317
1,215,1.000000,0.898275,0.713181,1.000000,0.775972,0.368343,1.000000,0.764473,0.335921,1.000000,0.863181,0.614233,1.000000,0.949472,0.857533
1,216,0.029740,0.050000,0.047693,0.390653,0.762500,0.720151,0.364616,0.525000,0.506734,0.347031,1.000000,0.925635,0.241490,0.287500,0.282260
1,217,1.000000,0.249199,0.793064,1.000000,0.233634,0.788774,1.000000,0.983551,0.995466,1.000000,0.882791,0.967695,1.000000,0.720560,0.922981
1,218,1.000000,0.320425,0.479736,1.000000,0.822590,0.864180,1.000000,0.170916,0.365276,1.000000,0.682020,0.756563,1.000000,0.983990,0.987743
1,219,0.834800,1.000000,0.583964,0.776151,1.000000,0.436261,0.807237,1.000000,0.514548,0.625282,1.000000,0.056316,0.663258,1.000000,0.151954
1,220,0.829556,0.568427,1.000000,0.804620,0.505289,1.000000,0.776498,0.434082,1.000000,0.965645,0.913011,1.000000,0.674368,0.175486,1.000000
1,221,1.000000,0.591004,0.722817,1.000000,0.541852,0.689506,1.000000,0.774353,0.847076,1.000000,0.466858,0.638682,1.000000,0.366979,0.570993
1,222,0.815154,1.000000,0.898326,0.743451,1.000000,0.858886,0.483759,1.000000,0.716044,0.915649,1.000000,0.953603,0.500279,1.000000,0.725131
1,223,0.661855,0.263594,0.355691,0.688106,0.325092,0.409039,0.172537,0.031116,0.063819,1.000000,0.084666,0.296336,0.460207,0.267676,0.312199
1,224,0.587355,0.557695,1.000000,0.292275,0.241405,1.000000,0.870152,0.860819,1.000000,0.507061,0.471629,1.000000,0.354656,0.308270,1.000000
1,225,1.000000,0.342833,0.514233,0.381053,0.337363,0.348758,0.073906,0.041564,0.049999,0.661855,0.533816,0.567210,0.460207,0.381609,0.402108
1,226,1.000000,0.682042,0.955665,1.000000,0.837975,0.977408,1.000000,0.708301,0.959327,1.000000,0.251792,0.895673,1.000000,0.773333,0.968395
1,227,0.516457,1.000000,0.397635,0.774206,1.000000,0.718721,0.757153,1.000000,0.697477,0.702989,1.000000,0.630004,0.816439,1.000000,0.771332
1,228,0.957659,1.000000,0.888126,0.932970,1.000000,0.822890,0.856561,1.000000,0.621001,0.781337,1.000000,0.422240,0.644880,1.000000,0.061690
1,229,0.045551,0.019017,0.050000,0.645976,0.423152,0.683333,0.338471,0.170296,0.366667,0.964518,0.752880,1.000000,0.875497,0.132890,1.000000
1,230,0.456449,0.473261,0.370610,0.505150,0.534813,0.353702,0.170642,0.192224,0.060455,0.102092,0.112956,0.046624,0.064655,0.069230,0.041295
1,231,0.229558,0.510873,1.000000,0.329205,0.487416,0.762500,0.031856,0.038481,0.050000,0.264145,0.359392,0.525000,0.100029,0.168481,0.287500
1,232,1.000000,0.611965,0.872789,1.000000,0.262379,0.758183,1.000000,0.419749,0.809774,1.000000,0.736259,0.913537,1.000000,0.968133,0.989553
1,233,0.669446,1.000000,0.744686,0.728760,1.000000,0.790499,0.585831,1.000000,0.680103,0.488970,1.000000,0.605289,0.828428,1.000000,0.867481
1,234,0.608604,1.000000,0.859610,0.477841,1.000000,0.812706,0.231866,1.000000,0.724478,0.508757,1.000000,0.823796,0.400021,1.000000,0.784793
1,235,0.705428,0.661430,0.905991,0.546114,0.446546,1.000000,0.635785,0.631136,0.656980,0.417915,0.368465,0.643333,0.060848,0.059363,0.067615
1,236,0.767732,0.587978,1.000000,0.730722,0.522327,1.000000,0.887369,0.800203,1.000000,0.805910,0.655703,1.000000,0.690418,0.450832,1.000000
1,237,0.154678,0.656980,0.344394,0.541572,0.905991,0.679211,0.062284,1.000000,0.416454,0.221642,0.236039,0.227079,0.068548,0.555706,0.252545
1,238,0.548337,0.555706,0.526894,0.816552,0.905991,0.556315,0.557910,0.656980,0.269653,0.225148,0.236039,0.193459,0.875956,0.982403,0.566235
1,239,0.030539,0.034345,0.050000,0.225885,0.377268,1.000000,0.510218,0.513108,0.525000,0.711240,0.721264,0.762500,0.118057,0.151192,0.287500
1,240,0.470484,0.447265,0.432031,0.982403,0.603999,0.355727,0.555706,0.387448,0.277053,0.236039,0.126914,0.055317,0.297577,0.225550,0.178293
1,241,1.000000,0.783035,0.958698,1.000000,0.905662,0.982042,1.000000,0.475395,0.900135,1.000000,0.604482,0.924709,1.000000,0.676665,0.938450
1,242,0.496316,1.000000,0.550473,0.790914,1.000000,0.813395,0.913688,1.000000,0.922968,0.700667,1.000000,0.732852,0.881068,1.000000,0.893856
1,243,0.558409,1.000000,0.651112,0.488720,1.000000,0.596053,0.690894,1.000000,0.755784,0.365502,1.000000,0.498701,0.617083,1.000000,0.697468
1,244,0.524007,0.351688,1.000000,0.493084,0.309570,1.000000,0.457360,0.260913,1.000000,0.838784,0.780420,1.000000,0.326823,0.083120,1.000000
1,245,0.810872,1.000000,0.698378,0.663289,1.000000,0.463014,0.588898,1.000000,0.344376,0.737602,1.000000,0.581529,0.966730,1.000000,0.946941
1,246,1.000000,0.755235,0.466606,1.000000,0.852904,0.679446,1.000000,0.826368,0.621621,1.000000,0.810985,0.588098,1.000000,0.970675,0.936094
1,247,1.000000,0.880173,0.655401,1.000000,0.743138,0.261312,1.000000,0.833483,0.521128,1.000000,0.985839,0.959276,1.000000,0.788630,0.392139
1,248,0.514315,1.000000,0.053604,0.165928,0.287500,0.050606,0.504719,0.762500,0.260193,0.048841,0.050000,0.047742,0.319334,0.525000,0.124242
1,249,0.029223,0.098115,0.083300,0.262629,0.698671,0.604902,0.252587,1.000000,0.839272,0.207439,0.355558,0.323706,0.190065,0.263123,0.247412
1,250,0.870761,0.993870,1.000000,0.720180,0.986729,1.000000,0.678017,0.984729,1.000000,0.458249,0.974306,1.000000,0.965176,0.998348,1.000000
1,251,0.050000,0.048601,0.045906,0.525000,0.468653,0.360142,0.762500,0.747666,0.719100,0.287500,0.262672,0.214859,1.000000,0.827301,0.494720
1,252,0.800067,0.984260,1.000000,0.425859,0.954799,1.000000,0.232203,0.939553,1.000000,0.308574,0.945566,1.000000,0.121863,0.930866,1.000000
1,253,0.807271,1.000000,0.824397,0.361769,1.000000,0.418482,0.764019,1.000000,0.784988,0.292543,1.000000,0.355408,0.609004,1.000000,0.643747
1,254,0.104740,0.139270,0.080705,0.328595,0.534781,0.185076,0.583193,0.804899,0.428872,0.425879,0.465933,0.398000,0.060058,0.062465,0.058382
1,255,0.192564,0.260751,1.000000,0.343835,0.399247,1.000000,0.445219,0.492070,1.000000,0.656180,0.685215,1.000000,0.510231,0.551592,1.000000
1,256,0.474632,0.581711,1.000000,0.903466,0.923141,1.000000,0.432658,0.548292,1.000000,0.721738,0.778453,1.000000,0.554840,0.645571,1.000000
1,257,0.924533,0.598379,1.000000,0.976942,0.877290,1.000000,0.913185,0.537986,1.000000,0.884944,0.387691,1.000000,0.953480,0.752429,1.000000
1,258,0.925632,1.000000,0.834150,0.709342,1.000000,0.351793,0.901255,1.000000,0.779785,0.763830,1.000000,0.473310,0.958109,1.000000,0.906578
1,259,0.907102,1.000000,0.922499,0.795659,1.000000,0.829526,0.123782,1.000000,0.269003,0.367492,1.000000,0.472321,0.028240,1.000000,0.189296
1,260,0.292521,0.242073,0.259654,0.188064,0.144845,0.159907,0.557769,0.538875,0.545459,0.081192,0.044020,0.056974,1.000000,0.469559,0.654415
1,261,0.784279,1.000000,0.280201,0.805190,1.000000,0.349976,0.872221,1.000000,0.573638,0.958823,1.000000,0.862605,0.865927,1.000000,0.552637
1,262,0.997614,0.949479,1.000000,0.970867,0.383177,1.000000,0.992480,0.840781,1.000000,0.977798,0.529916,1.000000,0.973627,0.441608,1.000000
1,263,0.428125,0.683333,0.504688,0.026966,0.050000,0.033876,0.584060,1.000000,0.708842,0.464643,1.000000,0.625251,0.327857,0.366667,0.339500
1,264,0.080808,0.047290,0.063351,0.864622,0.309429,0.575458,1.000000,0.245061,0.606801,0.417042,0.109139,0.256675,0.492464,0.346765,0.416579
1,265,0.287079,0.352859,0.334863,0.307888,1.000000,0.810661,0.059956,0.080808,0.075104,0.145275,0.417042,0.342695,0.484426,0.492464,0.490265
1,266,0.988447,1.000000,0.278463,0.366434,0.366667,0.352118,0.679662,0.683333,0.454066,0.049921,0.050000,0.045078,0.995753,1.000000,0.734734
1,267,0.714856,1.000000,0.651138,0.662553,1.000000,0.587147,0.950689,1.000000,0.939670,0.890826,1.000000,0.866431,0.589127,1.000000,0.497314
1,268,0.345140,0.291556,0.399077,0.343865,0.334930,0.352859,0.635283,0.272950,1.000000,0.617323,0.560682,0.674336,0.416741,0.214540,0.620273
1,269,0.426552,0.620273,0.569963,0.083245,0.352859,0.282840,0.348881,0.674336,0.589815,0.131223,0.399077,0.329515,0.864842,0.936851,0.918150
1,270,0.579553,0.650727,0.338843,0.533387,0.620273,0.239535,0.658825,0.674336,0.606364,0.813234,1.000000,0.181587,0.859048,0.936851,0.595914
1,271,0.348089,0.994475,1.000000,0.282114,0.993916,1.000000,0.504763,0.995803,1.000000,0.783030,0.998161,1.000000,0.462150,0.995441,1.000000
